text,intent,labelIndex,ERNIE(预训练模型),Bi-LSTM(非预训练模型)
呃那个退票退票的那个费用到账时间，,办理航班退票,3,查询机票退款进度,办理航班退票
这个我改签这个这个值机怎么弄啊，,办理值机选座,22,办理客票改期,办理值机选座
你好我那个退票然后退成功没有，,办理航班退票,3,查询机票退款进度,办理航班退票
万里通会员注册不了，转人工客服，,人工服务,13,注册会员,人工服务
我的退退票那个信息为什么还没有，,查询机票退款进度,6,办理航班退票,查询机票退款进度
行程单,配送行程单,15,申请及查询电子发票,配送行程单
我是更改，啥意思，退票，,办理航班退票,3,办理客票改期,办理航班退票
好你好我问一下我们那个从昆明长水到无锡硕放的二月八号的飞机票，你看一下能查的到吗？,验证电子客票,12,查询航班动态或预订客票,验证电子客票
问一下28号有没有飞国内的机票，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
积分补登成功没有,补登积分,39,查询积分,补登积分
国际机票订购，语音服务，你，,预订客票,4,预订客票或兑换积分,预订客票
查询MU2457航班，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
"我想问一下我那个票,昨天从快乐来到,这个证明,我在研究,我要是我现在买你那个,道的,从郑州到烟台的票已经是可以那个起飞了我现在怎么办",办理客票改期,2,申请航班延误取消证明,办理客票改期
你好我想问一下，现在到北京大兴国际机场，需要什么有效证件吗，在疫情期间，,咨询新冠肺炎防控要求,0,咨询乘机证件规定,咨询新冠肺炎防控要求
我想查一下那个5月18号从芝加哥飞上海的，我的那个航班，名字叫刘涵泽，那个航班订单号是12292439661的这趟航班啊，汗，现在显示是取消了，,办理客票改期,2,查询航班动态,办理客票改期
嗯查询机票状态航班状态，,验证电子客票,12,查询航班动态,验证电子客票
"喂我想问一下那个,今天收到短信,是我明天从大连周水机场的,八点钟啊,飞往那个,日本大阪的航班临时取消,那么得什么时间那个,能够通行呢,喂",查询航班动态,11,办理客票改期,查询航班动态
我要查看我的航班，,查询航班动态,11,验证电子客票,查询航班动态
查询一下，嗯，这个购买的票能不能正常登机，,查询航班动态,11,验证电子客票,查询航班动态
嗯我，上海到香港的机票，需要退票，帮我转接那个，建议与与与什么，有意见，部门，,投诉,50,办理航班退票,投诉
嗯退改签，国内机票，人工服务，,办理客票改期,2,人工服务,办理客票改期
嗯我的那个东方万里行的那个卡，原来办的要你电话号码，现在已经更改，不是那个了，我现在要购买那个，随意，飞飞飞的那个活动但是呢我登录不上去，一个是，密码忘记了，现在要词汇，密码，手机号有，不是现在手机号我收不到验证码，我该怎么办，,修改会员资料,14,会员服务其他,修改会员资料
你好我要查询一下，我明天，航班的日期，那个还有，呃时间，,验证电子客票,12,查询航班动态,验证电子客票
你好我问一下腾冲飞昆明的飞机，这两天还飞吗？,查询航班动态,11,查询航班动态或预订客票,查询航班动态
转投诉人工台，,投诉,50,人工服务,投诉
我现在我订的航班说是改成就是这个航空了，这个时间点了，我我我，不知道，我想咨询一下我订的航班情况，,办理客票改期,2,查询航班动态,办理客票改期
变更客票，,修改客票或会员信息汇总,29,办理客票改期,修改客票或会员信息汇总
我要查询航班改签的结果，,验证电子客票,12,办理客票改期,验证电子客票
在微信，小程序东方航空上选择那个座位，嗯需要那个积分嗯，去哪里弄那个积分怎么买，,兑换积分,41,购买会员积分,兑换积分
问问，航班情况，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
国际机票咨询,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
啊，我想请你帮忙，你是不是有那个呃，英国，回上海的那个直航的那个机票，小孩子，我的女儿，在在那边一，家里有事，早点回来，,办理客票改期,2,预订客票,办理客票改期
呃呃改签名，,修改客票或会员信息汇总,29,修改客票姓名,修改客票或会员信息汇总
我有买的两张机票，是去澳洲的，结果因为一起的原因被取消了，嗯，发起了退票申请，到现在为止，嗯显示就是说在在退款中已经有超过一个多月了还没退到账，,查询机票退款进度,6,办理航班退票,查询机票退款进度
你好那个我那个东航啊就是我的积分可以那个积累吗？,补登积分,39,查询积分累积标准,补登积分
呃你好我问一下我这个就是退票然后他多久能受理完，,查询机票退款进度,6,办理航班退票,查询机票退款进度
"积分,普通",补登积分,39,会员服务其他,补登积分
喂你好我想了解一下，国际航空，购票信息，,验证电子客票,12,预订客票,验证电子客票
我的机票的发票你们帮我寄寄出来了吧,查询行程单邮寄进度,17,配送行程单,查询行程单邮寄进度
你好我想问一下因为我订的那个是早上今天早上8点25的飞机但是我出票是十一点多钟，什么原因造成的，,查询航班动态,11,预订客票,查询航班动态
嗯因为我收到一个信息，信息提示，我订的航班，嗯，有就退票了我不想退，我没有，退票我看这个呢，质量，航班还在吗？,办理航班退票,3,验证电子客票,办理航班退票
你好我想查一下嗯，2002年5月8号，英国伦敦希斯罗机场飞，,查询航班动态或预订客票,16,查询航班动态,查询航班动态或预订客票
嗯你好我是订了一个呃二，三月一号到三月十五号，就是从北往南京的这个飞机但是后来又进行了改签，改到二月二十五号到三月二十五号，这样的一个情况，然后我，呃飞机已经停飞了我需要退票应该怎么怎么处理，因为中间，改签过一次那个中间商说只能到东航退您看怎么办，,办理航班退票,3,办理客票改期,办理航班退票
行李，现在的富美，政策，,咨询托运及非托运行李规定,33,咨询新冠肺炎防控要求,咨询托运及非托运行李规定
我要退款，然后，嗯这个银行卡报一下给你，,办理航班退票,3,咨询银行联名卡业务,办理航班退票
"喂请问这是8月28号上海到四川泸州,是什么时候的",查询航班动态,11,验证电子客票,查询航班动态
你好我刚才订了一张商务舱，我想看一下，扣款情况，扣了没有，,验证电子客票,12,预订客票,验证电子客票
"怎样更改,儿童乘机信息",修改客票证件,44,修改客票姓名,修改客票证件
"喂您好,我已经花了三天的时间,打95530,但是那个,话务员还是接不上,所以我是这样的就是那个,是订了7月30,呃我是7月31号订的,去台湾的,呃机票,但是个人有,8月1号就取消了,所以,我那个签证拿不到,只能,退票,那现在我要怎么处理,麻烦您给我来电话,13967238109",办理航班退票,3,人工服务,办理航班退票
我要人工服务，你好我是想机票改改期，,办理客票改期,2,人工服务,办理客票改期
31号从新加坡到张家界查一下，,查询航班动态或预订客票,16,查询航班动态,查询航班动态或预订客票
我就想查询一下上海飞往贵州兴义的航班改到23号傍晚18点15分的航班是不是取消了，,查询航班动态,11,办理客票改期,查询航班动态
帮我查一下三ｕ八七二五航班，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
我买的机票为什么没有退票成功，,办理航班退票,3,查询机票退款进度,办理航班退票
乘飞机去重庆，,查询航班动态或预订客票,16,查询航班动态,查询航班动态或预订客票
我请问一下我那个买的就是十呃29号十一点多钟的票改掉了是吧，,验证电子客票,12,办理客票改期,验证电子客票
我想问，嗯，上海到温哥华航班是否正正常飞行，我要订四月二十八号，上海到温哥华的单程车，飞机票，,查询航班动态或预订客票,16,查询航班动态,查询航班动态或预订客票
航班的话，我这边想查询一下您，飞这趟是联程航班，然后就是因为这趟是去程然后我，由他，回程是发生了，行遍，然后请问你们行行，是否与他们有什么协议，,办理客票改期,2,查询航班动态,办理客票改期
我是要查我自己的订飞机票的订单没查到，,验证电子客票,12,查询订单,验证电子客票
